ts,meter_serial,import_kwh,export_kwh
2026-01-28 09:00:00,SOLAR_04,0.0,5264.829
2026-01-28 09:00:00,SELF_01,2291.645,0.0
2026-01-28 09:00:00,GRID_01,0.0,29254.76
2026-01-28 09:00:00,DEST_01,28669.628,0.0
2026-01-28 09:30:00,BESS_01,0.0,2623.919
2026-01-28 09:30:00,BESS_02,0.0,2630.535
2026-01-28 09:30:00,BESS_03,0.0,2631.05
2026-01-28 09:30:00,BESS_04,0.0,2626.641
2026-01-28 09:30:00,SOLAR_01,0.0,5228.197
2026-01-28 09:30:00,SOLAR_02,0.0,5227.5
2026-01-28 09:30:00,SOLAR_03,0.0,5280.444
2026-01-28 09:30:00,SOLAR_04,0.0,5268.112
2026-01-28 09:30:00,SELF_01,2293.604,0.0
2026-01-28 09:30:00,GRID_01,0.0,29278.971
2026-01-28 09:30:00,DEST_01,28693.355,0.0
2026-01-28 10:00:00,BESS_01,0.0,2626.08
2026-01-28 10:00:00,BESS_02,0.0,2632.28
2026-01-28 10:00:00,BESS_03,0.0,2634.017
2026-01-28 10:00:00,BESS_04,0.0,2629.176
2026-01-28 10:00:00,SOLAR_01,0.0,5230.788
2026-01-28 10:00:00,SOLAR_02,0.0,5232.19
2026-01-28 10:00:00,SOLAR_03,0.0,5286.002
2026-01-28 10:00:00,SOLAR_04,0.0,5272.815
2026-01-28 10:00:00,SELF_01,2295.215,0.0
2026-01-28 10:00:00,GRID_01,0.0,29304.307
2026-01-28 10:00:00,DEST_01,28718.182,0.0
2026-01-28 10:30:00,BESS_01,0.0,2627.252
2026-01-28 10:30:00,BESS_02,0.0,2633.786
2026-01-28 10:30:00,BESS_03,0.0,2635.292
2026-01-28 10:30:00,BESS_04,0.0,2632.025
2026-01-28 10:30:00,SOLAR_01,0.0,5235.37
2026-01-28 10:30:00,SOLAR_02,0.0,5235.993
2026-01-28 10:30:00,SOLAR_03,0.0,5290.158
2026-01-28 10:30:00,SOLAR_04,0.0,5277.536
2026-01-28 10:30:00,SELF_01,2297.55,0.0
2026-01-28 10:30:00,GRID_01,0.0,29326.039
2026-01-28 10:30:00,DEST_01,28739.481,0.0
2026-01-28 11:00:00,BESS_01,0.0,2630.089
2026-01-28 11:00:00,BESS_02,0.0,2636.751
2026-01-28 11:00:00,BESS_03,0.0,2636.582
2026-01-28 11:00:00,BESS_04,0.0,2633.709
2026-01-28 11:00:00,SOLAR_01,0.0,5239.9
2026-01-28 11:00:00,SOLAR_02,0.0,5240.973
2026-01-28 11:00:00,SOLAR_03,0.0,5295.563
2026-01-28 11:00:00,SOLAR_04,0.0,5281.831
2026-01-28 11:00:00,SELF_01,2300.016,0.0
2026-01-28 11:00:00,GRID_01,0.0,29351.558
2026-01-28 11:00:00,DEST_01,28764.488,0.0
2026-01-28 11:30:00,BESS_01,0.0,2632.738
2026-01-28 11:30:00,BESS_02,0.0,2638.544
2026-01-28 11:30:00,BESS_03,0.0,2639.229
2026-01-28 11:30:00,BESS_04,0.0,2636.47
2026-01-28 11:30:00,SOLAR_01,0.0,5245.862
2026-01-28 11:30:00,SOLAR_02,0.0,5245.149
2026-01-28 11:30:00,SOLAR_03,0.0,5299.641
2026-01-28 11:30:00,SOLAR_04,0.0,5286.133
2026-01-28 11:30:00,SELF_01,2301.398,0.0
2026-01-28 11:30:00,GRID_01,0.0,29378.545
2026-01-28 11:30:00,DEST_01,28790.934,0.0
2026-01-28 12:00:00,BESS_01,0.0,2635.623
2026-01-28 12:00:00,BESS_02,0.0,2641.023
2026-01-28 12:00:00,BESS_03,0.0,2641.597
2026-01-28 12:00:00,BESS_04,0.0,2639.046
2026-01-28 12:00:00,SOLAR_01,0.0,5249.819
2026-01-28 12:00:00,SOLAR_02,0.0,5248.451
2026-01-28 12:00:00,SOLAR_03,0.0,5304.987
2026-01-28 12:00:00,SOLAR_04,0.0,5289.626
2026-01-28 12:00:00,SELF_01,2303.803,0.0
2026-01-28 12:00:00,GRID_01,0.0,29402.544
2026-01-28 12:00:00,DEST_01,28814.454,0.0
2026-01-28 12:30:00,BESS_01,0.0,2638.262
2026-01-28 12:30:00,BESS_02,0.0,2642.462
2026-01-28 12:30:00,BESS_03,0.0,2643.299
2026-01-28 12:30:00,BESS_04,0.0,2640.862
2026-01-28 12:30:00,SOLAR_01,0.0,5254.825
2026-01-28 12:30:00,SOLAR_02,0.0,5250.876
2026-01-28 12:30:00,SOLAR_03,0.0,5309.549
2026-01-28 12:30:00,SOLAR_04,0.0,5293.441
2026-01-28 12:30:00,SELF_01,2306.055,0.0
2026-01-28 12:30:00,GRID_01,0.0,29423.697
2026-01-28 12:30:00,DEST_01,28835.181,0.0
2026-01-28 13:00:00,BESS_01,0.0,2639.638
2026-01-28 13:00:00,BESS_02,0.0,2643.463
2026-01-28 13:00:00,BESS_03,0.0,2645.886
2026-01-28 13:00:00,BESS_04,0.0,2642.871
2026-01-28 13:00:00,SOLAR_01,0.0,5257.257
2026-01-28 13:00:00,SOLAR_02,0.0,5253.454
2026-01-28 13:00:00,SOLAR_03,0.0,5311.838
2026-01-28 13:00:00,SOLAR_04,0.0,5299.241
2026-01-28 13:00:00,SELF_01,2307.418,0.0
2026-01-28 13:00:00,GRID_01,0.0,29442.406
2026-01-28 13:00:00,DEST_01,28853.516,0.0
2026-01-28 13:30:00,BESS_01,0.0,2642.289
2026-01-28 13:30:00,BESS_02,0.0,2645.547
2026-01-28 13:30:00,BESS_03,0.0,2647.08
2026-01-28 13:30:00,BESS_04,0.0,2645.5
2026-01-28 13:30:00,SOLAR_01,0.0,5259.351
2026-01-28 13:30:00,SOLAR_02,0.0,5255.578
2026-01-28 13:30:00,SOLAR_03,0.0,5314.322
2026-01-28 13:30:00,SOLAR_04,0.0,5301.984
2026-01-28 13:30:00,SELF_01,2309.582,0.0
2026-01-28 13:30:00,GRID_01,0.0,29458.244
2026-01-28 13:30:00,DEST_01,28869.039,0.0
2026-01-28 14:00:00,BESS_01,0.0,2643.796
2026-01-28 14:00:00,BESS_02,0.0,2648.449
2026-01-28 14:00:00,BESS_03,0.0,2648.924
2026-01-28 14:00:00,BESS_04,0.0,2647.215
2026-01-28 14:00:00,SOLAR_01,0.0,5262.963
2026-01-28 14:00:00,SOLAR_02,0.0,5260.369
2026-01-28 14:00:00,SOLAR_03,0.0,5317.523
2026-01-28 14:00:00,SOLAR_04,0.0,5305.535
2026-01-28 14:00:00,SELF_01,2310.894,0.0
2026-01-28 14:00:00,GRID_01,0.0,29480.054
2026-01-28 14:00:00,DEST_01,28890.413,0.0
2026-01-28 14:30:00,BESS_01,0.0,2645.975
2026-01-28 14:30:00,BESS_02,0.0,2650.406
2026-01-28 14:30:00,BESS_03,0.0,2651.153
2026-01-28 14:30:00,BESS_04,0.0,2648.298
2026-01-28 14:30:00,SOLAR_01,0.0,5266.928
2026-01-28 14:30:00,SOLAR_02,0.0,5262.495
2026-01-28 14:30:00,SOLAR_03,0.0,5320.801
2026-01-28 14:30:00,SOLAR_04,0.0,5307.659
2026-01-28 14:30:00,SELF_01,2312.945,0.0
2026-01-28 14:30:00,GRID_01,0.0,29496.947
2026-01-28 14:30:00,DEST_01,28906.967,0.0
2026-01-28 15:00:00,BESS_01,0.0,2647.743
2026-01-28 15:00:00,BESS_02,0.0,2652.484
2026-01-28 15:00:00,BESS_03,0.0,2652.349
2026-01-28 15:00:00,BESS_04,0.0,2650.676
2026-01-28 15:00:00,SOLAR_01,0.0,5271.409
2026-01-28 15:00:00,SOLAR_02,0.0,5265.9
2026-01-28 15:00:00,SOLAR_03,0.0,5326.687
2026-01-28 15:00:00,SOLAR_04,0.0,5311.621
2026-01-28 15:00:00,SELF_01,2313.986,0.0
2026-01-28 15:00:00,GRID_01,0.0,29521.056
2026-01-28 15:00:00,DEST_01,28930.597,0.0
2026-01-28 15:30:00,BESS_01,0.0,2649.718
2026-01-28 15:30:00,BESS_02,0.0,2655.295
2026-01-28 15:30:00,BESS_03,0.0,2654.299
2026-01-28 15:30:00,BESS_04,0.0,2652.763
2026-01-28 15:30:00,SOLAR_01,0.0,5273.741
2026-01-28 15:30:00,SOLAR_02,0.0,5270.797
2026-01-28 15:30:00,SOLAR_03,0.0,5331.549
2026-01-28 15:30:00,SOLAR_04,0.0,5317.31
2026-01-28 15:30:00,SELF_01,2315.668,0.0
2026-01-28 15:30:00,GRID_01,0.0,29545.979
2026-01-28 15:30:00,DEST_01,28955.02,0.0
2026-01-28 16:00:00,BESS_01,0.0,2651.2
2026-01-28 16:00:00,BESS_02,0.0,2658.263
2026-01-28 16:00:00,BESS_03,0.0,2655.368
2026-01-28 16:00:00,BESS_04,0.0,2654.383
2026-01-28 16:00:00,SOLAR_01,0.0,5278.849
2026-01-28 16:00:00,SOLAR_02,0.0,5276.215
2026-01-28 16:00:00,SOLAR_03,0.0,5334.415
2026-01-28 16:00:00,SOLAR_04,0.0,5320.952
2026-01-28 16:00:00,SELF_01,2316.684,0.0
2026-01-28 16:00:00,GRID_01,0.0,29569.138
2026-01-28 16:00:00,DEST_01,28977.718,0.0
2026-01-28 16:30:00,BESS_01,0.0,2653.926
2026-01-28 16:30:00,BESS_02,0.0,2660.825
2026-01-28 16:30:00,BESS_03,0.0,2658.239
2026-01-28 16:30:00,BESS_04,0.0,2656.271
2026-01-28 16:30:00,SOLAR_01,0.0,5282.858
2026-01-28 16:30:00,SOLAR_02,0.0,5280.068
2026-01-28 16:30:00,SOLAR_03,0.0,5339.204
2026-01-28 16:30:00,SOLAR_04,0.0,5324.505
2026-01-28 16:30:00,SELF_01,2319.071,0.0
2026-01-28 16:30:00,GRID_01,0.0,29593.0
2026-01-28 16:30:00,DEST_01,29001.102,0.0
2026-01-28 17:00:00,BESS_01,0.0,2655.023
2026-01-28 17:00:00,BESS_02,0.0,2662.996
2026-01-28 17:00:00,BESS_03,0.0,2660.635
2026-01-28 17:00:00,BESS_04,0.0,2658.254
2026-01-28 17:00:00,SOLAR_01,0.0,5288.467
2026-01-28 17:00:00,SOLAR_02,0.0,5283.242
2026-01-28 17:00:00,SOLAR_03,0.0,5341.855
2026-01-28 17:00:00,SOLAR_04,0.0,5327.666
2026-01-28 17:00:00,SELF_01,2320.568,0.0
2026-01-28 17:00:00,GRID_01,0.0,29613.745
2026-01-28 17:00:00,DEST_01,29021.434,0.0
2026-01-28 17:30:00,BESS_01,0.0,2656.333
2026-01-28 17:30:00,BESS_02,0.0,2665.671
2026-01-28 17:30:00,BESS_03,0.0,2662.033
2026-01-28 17:30:00,BESS_04,0.0,2660.226
2026-01-28 17:30:00,SOLAR_01,0.0,5290.49
2026-01-28 17:30:00,SOLAR_02,0.0,5288.345
2026-01-28 17:30:00,SOLAR_03,0.0,5347.082
2026-01-28 17:30:00,SOLAR_04,0.0,5333.288
2026-01-28 17:30:00,SELF_01,2322.727,0.0
2026-01-28 17:30:00,GRID_01,0.0,29636.916
2026-01-28 17:30:00,DEST_01,29044.144,0.0
2026-01-28 18:00:00,BESS_01,0.0,2657.698
2026-01-28 18:00:00,BESS_02,0.0,2667.351
2026-01-28 18:00:00,BESS_03,0.0,2664.399
2026-01-28 18:00:00,BESS_04,0.0,2662.917
2026-01-28 18:00:00,SOLAR_01,0.0,5293.404
2026-01-28 18:00:00,SOLAR_02,0.0,5292.123
2026-01-28 18:00:00,SOLAR_03,0.0,5351.885
2026-01-28 18:00:00,SOLAR_04,0.0,5338.934
2026-01-28 18:00:00,SELF_01,2323.879,0.0
2026-01-28 18:00:00,GRID_01,0.0,29661.01
2026-01-28 18:00:00,DEST_01,29067.758,0.0
2026-01-28 18:30:00,BESS_01,0.0,2660.179
2026-01-28 18:30:00,BESS_02,0.0,2670.245
2026-01-28 18:30:00,BESS_03,0.0,2666.525
2026-01-28 18:30:00,BESS_04,0.0,2664.793
2026-01-28 18:30:00,SOLAR_01,0.0,5296.871
2026-01-28 18:30:00,SOLAR_02,0.0,5296.919
2026-01-28 18:30:00,SOLAR_03,0.0,5353.967
2026-01-28 18:30:00,SOLAR_04,0.0,5343.035
2026-01-28 18:30:00,SELF_01,2325.92,0.0
2026-01-28 18:30:00,GRID_01,0.0,29682.79
2026-01-28 18:30:00,DEST_01,29089.102,0.0
2026-01-28 19:00:00,BESS_01,0.0,2661.391
2026-01-28 19:00:00,BESS_02,0.0,2672.192
2026-01-28 19:00:00,BESS_03,0.0,2668.083
2026-01-28 19:00:00,BESS_04,0.0,2666.908
2026-01-28 19:00:00,SOLAR_01,0.0,5300.56
2026-01-28 19:00:00,SOLAR_02,0.0,5299.18
2026-01-28 19:00:00,SOLAR_03,0.0,5357.019
2026-01-28 19:00:00,SOLAR_04,0.0,5348.83
2026-01-28 19:00:00,SELF_01,2327.457,0.0
2026-01-28 19:00:00,GRID_01,0.0,29702.881
2026-01-28 19:00:00,DEST_01,29108.792,0.0
2026-01-28 19:30:00,BESS_01,0.0,2664.23
2026-01-28 19:30:00,BESS_02,0.0,2675.005
2026-01-28 19:30:00,BESS_03,0.0,2670.834
2026-01-28 19:30:00,BESS_04,0.0,2668.15
2026-01-28 19:30:00,SOLAR_01,0.0,5303.208
2026-01-28 19:30:00,SOLAR_02,0.0,5303.461
2026-01-28 19:30:00,SOLAR_03,0.0,5361.677
2026-01-28 19:30:00,SOLAR_04,0.0,5352.614
2026-01-28 19:30:00,SELF_01,2329.951,0.0
2026-01-28 19:30:00,GRID_01,0.0,29725.404
2026-01-28 19:30:00,DEST_01,29130.865,0.0
2026-01-28 20:00:00,BESS_01,0.0,2665.756
2026-01-28 20:00:00,BESS_02,0.0,2676.139
2026-01-28 20:00:00,BESS_03,0.0,2673.414
2026-01-28 20:00:00,BESS_04,0.0,2669.521
2026-01-28 20:00:00,SOLAR_01,0.0,5306.861
2026-01-28 20:00:00,SOLAR_02,0.0,5307.7
2026-01-28 20:00:00,SOLAR_03,0.0,5364.606
2026-01-28 20:00:00,SOLAR_04,0.0,5355.204
2026-01-28 20:00:00,SELF_01,2331.151,0.0
2026-01-28 20:00:00,GRID_01,0.0,29744.225
2026-01-28 20:00:00,DEST_01,29149.309,0.0
2026-01-28 20:30:00,BESS_01,0.0,2666.778
2026-01-28 20:30:00,BESS_02,0.0,2677.259
2026-01-28 20:30:00,BESS_03,0.0,2675.99
2026-01-28 20:30:00,BESS_04,0.0,2670.747
2026-01-28 20:30:00,SOLAR_01,0.0,5311.525
2026-01-28 20:30:00,SOLAR_02,0.0,5312.042
2026-01-28 20:30:00,SOLAR_03,0.0,5366.641
2026-01-28 20:30:00,SOLAR_04,0.0,5360.725
2026-01-28 20:30:00,SELF_01,2332.357,0.0
2026-01-28 20:30:00,GRID_01,0.0,29765.527
2026-01-28 20:30:00,DEST_01,29170.183,0.0
2026-01-28 21:00:00,BESS_01,0.0,2669.5
2026-01-28 21:00:00,BESS_02,0.0,2679.861
2026-01-28 21:00:00,BESS_03,0.0,2677.367
2026-01-28 21:00:00,BESS_04,0.0,2672.696
2026-01-28 21:00:00,SOLAR_01,0.0,5315.44
2026-01-28 21:00:00,SOLAR_02,0.0,5314.438
2026-01-28 21:00:00,SOLAR_03,0.0,5370.193
2026-01-28 21:00:00,SOLAR_04,0.0,5365.259
2026-01-28 21:00:00,SELF_01,2334.169,0.0
2026-01-28 21:00:00,GRID_01,0.0,29786.761
2026-01-28 21:00:00,DEST_01,29190.992,0.0
2026-01-28 21:30:00,BESS_01,0.0,2670.792
2026-01-28 21:30:00,BESS_02,0.0,2681.115
2026-01-28 21:30:00,BESS_03,0.0,2679.387
2026-01-28 21:30:00,BESS_04,0.0,2675.418
2026-01-28 21:30:00,SOLAR_01,0.0,5317.712
2026-01-28 21:30:00,SOLAR_02,0.0,5318.492
2026-01-28 21:30:00,SOLAR_03,0.0,5376.142
2026-01-28 21:30:00,SOLAR_04,0.0,5369.523
2026-01-28 21:30:00,SELF_01,2335.539,0.0
2026-01-28 21:30:00,GRID_01,0.0,29809.218
2026-01-28 21:30:00,DEST_01,29212.999,0.0
2026-01-28 22:00:00,BESS_01,0.0,2673.471
2026-01-28 22:00:00,BESS_02,0.0,2682.839
2026-01-28 22:00:00,BESS_03,0.0,2680.838
2026-01-28 22:00:00,BESS_04,0.0,2676.943
2026-01-28 22:00:00,SOLAR_01,0.0,5319.95
2026-01-28 22:00:00,SOLAR_02,0.0,5322.22
2026-01-28 22:00:00,SOLAR_03,0.0,5381.625
2026-01-28 22:00:00,SOLAR_04,0.0,5374.646
2026-01-28 22:00:00,SELF_01,2336.581,0.0
2026-01-28 22:00:00,GRID_01,0.0,29832.127
2026-01-28 22:00:00,DEST_01,29235.449,0.0
2026-01-28 22:30:00,BESS_01,0.0,2676.333
2026-01-28 22:30:00,BESS_02,0.0,2684.62
2026-01-28 22:30:00,BESS_03,0.0,2683.051
2026-01-28 22:30:00,BESS_04,0.0,2679.677
2026-01-28 22:30:00,SOLAR_01,0.0,5324.945
2026-01-28 22:30:00,SOLAR_02,0.0,5324.729
2026-01-28 22:30:00,SOLAR_03,0.0,5386.085
2026-01-28 22:30:00,SOLAR_04,0.0,5379.808
2026-01-28 22:30:00,SELF_01,2338.914,0.0
2026-01-28 22:30:00,GRID_01,0.0,29856.509
2026-01-28 22:30:00,DEST_01,29259.343,0.0
2026-01-28 23:00:00,BESS_01,0.0,2678.844
2026-01-28 23:00:00,BESS_02,0.0,2685.935
2026-01-28 23:00:00,BESS_03,0.0,2685.249
2026-01-28 23:00:00,BESS_04,0.0,2681.253
2026-01-28 23:00:00,SOLAR_01,0.0,5330.037
2026-01-28 23:00:00,SOLAR_02,0.0,5328.46
2026-01-28 23:00:00,SOLAR_03,0.0,5388.208
2026-01-28 23:00:00,SOLAR_04,0.0,5382.073
2026-01-28 23:00:00,SELF_01,2340.041,0.0
2026-01-28 23:00:00,GRID_01,0.0,29876.192
2026-01-28 23:00:00,DEST_01,29278.632,0.0
2026-01-28 23:30:00,BESS_01,0.0,2680.135
2026-01-28 23:30:00,BESS_02,0.0,2688.218
2026-01-28 23:30:00,BESS_03,0.0,2686.988
2026-01-28 23:30:00,BESS_04,0.0,2683.039
2026-01-28 23:30:00,SOLAR_01,0.0,5333.895
2026-01-28 23:30:00,SOLAR_02,0.0,5333.687
2026-01-28 23:30:00,SOLAR_03,0.0,5393.877
2026-01-28 23:30:00,SOLAR_04,0.0,5385.287
2026-01-28 23:30:00,SELF_01,2341.844,0.0
2026-01-28 23:30:00,GRID_01,0.0,29899.457
2026-01-28 23:30:00,DEST_01,29301.432,0.0
2026-01-29 00:00:00,BESS_01,0.0,2681.751
2026-01-29 00:00:00,BESS_02,0.0,2691.115
2026-01-29 00:00:00,BESS_03,0.0,2689.01
2026-01-29 00:00:00,BESS_04,0.0,2684.811
2026-01-29 00:00:00,SOLAR_01,0.0,5339.38
2026-01-29 00:00:00,SOLAR_02,0.0,5338.441
2026-01-29 00:00:00,SOLAR_03,0.0,5398.658
2026-01-29 00:00:00,SOLAR_04,0.0,5390.981
2026-01-29 00:00:00,SELF_01,2343.752,0.0
2026-01-29 00:00:00,GRID_01,0.0,29926.571
2026-01-29 00:00:00,DEST_01,29328.003,0.0
2026-01-29 00:30:00,BESS_01,0.0,2683.899
2026-01-29 00:30:00,BESS_02,0.0,2693.053
2026-01-29 00:30:00,BESS_03,0.0,2690.192
2026-01-29 00:30:00,BESS_04,0.0,2686.791
2026-01-29 00:30:00,SOLAR_01,0.0,5342.75
2026-01-29 00:30:00,SOLAR_02,0.0,5342.509
2026-01-29 00:30:00,SOLAR_03,0.0,5403.183
2026-01-29 00:30:00,SOLAR_04,0.0,5393.987
2026-01-29 00:30:00,SELF_01,2345.154,0.0
2026-01-29 00:30:00,GRID_01,0.0,29947.386
2026-01-29 00:30:00,DEST_01,29348.403,0.0
2026-01-29 01:00:00,BESS_01,0.0,2685.477
2026-01-29 01:00:00,BESS_02,0.0,2695.08
2026-01-29 01:00:00,BESS_03,0.0,2691.819
2026-01-29 01:00:00,BESS_04,0.0,2689.602
2026-01-29 01:00:00,SOLAR_01,0.0,5348.378
2026-01-29 01:00:00,SOLAR_02,0.0,5346.773
2026-01-29 01:00:00,SOLAR_03,0.0,5406.577
2026-01-29 01:00:00,SOLAR_04,0.0,5397.213
2026-01-29 01:00:00,SELF_01,2347.393,0.0
2026-01-29 01:00:00,GRID_01,0.0,29969.702
2026-01-29 01:00:00,DEST_01,29370.273,0.0
2026-01-29 01:30:00,BESS_01,0.0,2687.3
2026-01-29 01:30:00,BESS_02,0.0,2696.608
2026-01-29 01:30:00,BESS_03,0.0,2693.666
2026-01-29 01:30:00,BESS_04,0.0,2691.92
2026-01-29 01:30:00,SOLAR_01,0.0,5353.452
2026-01-29 01:30:00,SOLAR_02,0.0,5352.335
2026-01-29 01:30:00,SOLAR_03,0.0,5409.134
2026-01-29 01:30:00,SOLAR_04,0.0,5402.292
2026-01-29 01:30:00,SELF_01,2348.836,0.0
2026-01-29 01:30:00,GRID_01,0.0,29994.049
2026-01-29 01:30:00,DEST_01,29394.132,0.0
2026-01-29 02:00:00,BESS_01,0.0,2689.023
2026-01-29 02:00:00,BESS_02,0.0,2698.694
2026-01-29 02:00:00,BESS_03,0.0,2695.309
2026-01-29 02:00:00,BESS_04,0.0,2694.517
2026-01-29 02:00:00,SOLAR_01,0.0,5357.779
2026-01-29 02:00:00,SOLAR_02,0.0,5355.029
2026-01-29 02:00:00,SOLAR_03,0.0,5414.033
2026-01-29 02:00:00,SOLAR_04,0.0,5407.797
2026-01-29 02:00:00,SELF_01,2350.793,0.0
2026-01-29 02:00:00,GRID_01,0.0,30017.561
2026-01-29 02:00:00,DEST_01,29417.176,0.0
2026-01-29 02:30:00,BESS_01,0.0,2691.603
2026-01-29 02:30:00,BESS_02,0.0,2701.354
2026-01-29 02:30:00,BESS_03,0.0,2696.675
2026-01-29 02:30:00,BESS_04,0.0,2696.811
2026-01-29 02:30:00,SOLAR_01,0.0,5361.767
2026-01-29 02:30:00,SOLAR_02,0.0,5358.011
2026-01-29 02:30:00,SOLAR_03,0.0,5417.97
2026-01-29 02:30:00,SOLAR_04,0.0,5410.88
2026-01-29 02:30:00,SELF_01,2352.646,0.0
2026-01-29 02:30:00,GRID_01,0.0,30038.601
2026-01-29 02:30:00,DEST_01,29437.795,0.0
2026-01-29 03:00:00,BESS_01,0.0,2692.896
2026-01-29 03:00:00,BESS_02,0.0,2703.566
2026-01-29 03:00:00,BESS_03,0.0,2698.18
2026-01-29 03:00:00,BESS_04,0.0,2699.744
2026-01-29 03:00:00,SOLAR_01,0.0,5367.019
2026-01-29 03:00:00,SOLAR_02,0.0,5363.947
2026-01-29 03:00:00,SOLAR_03,0.0,5419.983
2026-01-29 03:00:00,SOLAR_04,0.0,5413.636
2026-01-29 03:00:00,SELF_01,2355.047,0.0
2026-01-29 03:00:00,GRID_01,0.0,30060.1
2026-01-29 03:00:00,DEST_01,29458.861,0.0
2026-01-29 03:30:00,BESS_01,0.0,2694.805
2026-01-29 03:30:00,BESS_02,0.0,2706.548
2026-01-29 03:30:00,BESS_03,0.0,2700.347
2026-01-29 03:30:00,BESS_04,0.0,2701.299
2026-01-29 03:30:00,SOLAR_01,0.0,5371.289
2026-01-29 03:30:00,SOLAR_02,0.0,5366.744
2026-01-29 03:30:00,SOLAR_03,0.0,5422.187
2026-01-29 03:30:00,SOLAR_04,0.0,5417.346
2026-01-29 03:30:00,SELF_01,2357.519,0.0
2026-01-29 03:30:00,GRID_01,0.0,30079.221
2026-01-29 03:30:00,DEST_01,29477.6,0.0
2026-01-29 04:00:00,BESS_01,0.0,2696.758
2026-01-29 04:00:00,BESS_02,0.0,2708.322
2026-01-29 04:00:00,BESS_03,0.0,2701.586
2026-01-29 04:00:00,BESS_04,0.0,2702.661
2026-01-29 04:00:00,SOLAR_01,0.0,5374.734
2026-01-29 04:00:00,SOLAR_02,0.0,5371.949
2026-01-29 04:00:00,SOLAR_03,0.0,5424.405
2026-01-29 04:00:00,SOLAR_04,0.0,5422.735
2026-01-29 04:00:00,SELF_01,2358.935,0.0
2026-01-29 04:00:00,GRID_01,0.0,30100.39
2026-01-29 04:00:00,DEST_01,29498.345,0.0
2026-01-29 04:30:00,BESS_01,0.0,2698.295
2026-01-29 04:30:00,BESS_02,0.0,2710.89
2026-01-29 04:30:00,BESS_03,0.0,2704.437
2026-01-29 04:30:00,BESS_04,0.0,2705.034
2026-01-29 04:30:00,SOLAR_01,0.0,5377.554
2026-01-29 04:30:00,SOLAR_02,0.0,5377.514
2026-01-29 04:30:00,SOLAR_03,0.0,5428.671
2026-01-29 04:30:00,SOLAR_04,0.0,5424.775
2026-01-29 04:30:00,SELF_01,2360.442,0.0
2026-01-29 04:30:00,GRID_01,0.0,30122.903
2026-01-29 04:30:00,DEST_01,29520.408,0.0
2026-01-29 05:00:00,BESS_01,0.0,2699.849
2026-01-29 05:00:00,BESS_02,0.0,2712.749
2026-01-29 05:00:00,BESS_03,0.0,2705.898
2026-01-29 05:00:00,BESS_04,0.0,2707.271
2026-01-29 05:00:00,SOLAR_01,0.0,5381.836
2026-01-29 05:00:00,SOLAR_02,0.0,5380.581
2026-01-29 05:00:00,SOLAR_03,0.0,5432.882
2026-01-29 05:00:00,SOLAR_04,0.0,5430.138
2026-01-29 05:00:00,SELF_01,2361.669,0.0
2026-01-29 05:00:00,GRID_01,0.0,30145.71
2026-01-29 05:00:00,DEST_01,29542.759,0.0
2026-01-29 05:30:00,BESS_01,0.0,2701.483
2026-01-29 05:30:00,BESS_02,0.0,2714.189
2026-01-29 05:30:00,BESS_03,0.0,2708.51
2026-01-29 05:30:00,BESS_04,0.0,2709.921
2026-01-29 05:30:00,SOLAR_01,0.0,5384.649
2026-01-29 05:30:00,SOLAR_02,0.0,5385.046
2026-01-29 05:30:00,SOLAR_03,0.0,5438.7
2026-01-29 05:30:00,SOLAR_04,0.0,5432.502
2026-01-29 05:30:00,SELF_01,2363.78,0.0
2026-01-29 05:30:00,GRID_01,0.0,30167.395
2026-01-29 05:30:00,DEST_01,29564.008,0.0
2026-01-29 06:00:00,BESS_01,0.0,2703.022
2026-01-29 06:00:00,BESS_02,0.0,2716.161
2026-01-29 06:00:00,BESS_03,0.0,2709.701
2026-01-29 06:00:00,BESS_04,0.0,2712.612
2026-01-29 06:00:00,SOLAR_01,0.0,5387.533
2026-01-29 06:00:00,SOLAR_02,0.0,5388.884
2026-01-29 06:00:00,SOLAR_03,0.0,5441.362
2026-01-29 06:00:00,SOLAR_04,0.0,5435.197
2026-01-29 06:00:00,SELF_01,2365.111,0.0
2026-01-29 06:00:00,GRID_01,0.0,30185.537
2026-01-29 06:00:00,DEST_01,29581.789,0.0
2026-01-29 06:30:00,BESS_01,0.0,2704.5
2026-01-29 06:30:00,BESS_02,0.0,2717.778
2026-01-29 06:30:00,BESS_03,0.0,2711.86
2026-01-29 06:30:00,BESS_04,0.0,2714.811
2026-01-29 06:30:00,SOLAR_01,0.0,5391.079
2026-01-29 06:30:00,SOLAR_02,0.0,5391.738
2026-01-29 06:30:00,SOLAR_03,0.0,5443.764
2026-01-29 06:30:00,SOLAR_04,0.0,5437.524
2026-01-29 06:30:00,SELF_01,2367.179,0.0
2026-01-29 06:30:00,GRID_01,0.0,30202.052
2026-01-29 06:30:00,DEST_01,29597.973,0.0
2026-01-29 07:00:00,BESS_01,0.0,2706.978
2026-01-29 07:00:00,BESS_02,0.0,2719.547
2026-01-29 07:00:00,BESS_03,0.0,2714.09
2026-01-29 07:00:00,BESS_04,0.0,2716.572
2026-01-29 07:00:00,SOLAR_01,0.0,5395.244
2026-01-29 07:00:00,SOLAR_02,0.0,5394.825
2026-01-29 07:00:00,SOLAR_03,0.0,5449.291
2026-01-29 07:00:00,SOLAR_04,0.0,5441.491
2026-01-29 07:00:00,SELF_01,2369.364,0.0
